1.14924753	2.45098042
1.14924753	2.45098042
1.15318787	2.47058821
1.15732479	2.45098042
1.16135526	2.45098042
1.17047298	2.45098042
1.17138231	2.45098042
1.17138231	2.45098042
1.17367601	2.45098042
1.17791951	2.45098042
1.18204820	2.45098042
1.18204820	2.47058821
1.18599677	2.45098042
1.18996167	2.45098042
1.19403315	2.45098042
1.19403315	2.45098042
1.19854689	2.45098042
1.20246267	2.45098042
1.20636213	2.43137264
1.21039259	2.45098042
1.21460330	2.45098042
1.21460330	2.45098042
1.21869111	2.45098042
1.22275436	2.45098042
1.22716975	2.47058821
1.22716975	2.45098042
1.23176551	2.45098042
1.23525524	2.45098042
1.23938406	2.45098042
1.23938406	2.45098042
1.24346364	2.45098042
1.24747777	2.47058821
1.25147545	2.43137264
1.25552225	2.45098042
1.25954461	2.45098042
1.25954461	2.47058821
1.26393545	2.43137264
1.26785123	2.43137264
1.27196360	2.45098042
1.27196360	2.45098042
1.27593672	2.45098042
1.28010654	2.43137264
1.28421068	2.47058821
1.28421068	2.45098042
1.28834760	2.45098042
1.29270577	2.45098042
1.29736710	2.45098042
1.29736710	2.45098042
1.30083227	2.43137264
1.30499375	2.45098042
1.30499375	2.45098042
1.30884409	2.45098042
1.31316125	2.45098042
1.31700325	2.45098042
1.31700325	2.45098042
1.32114840	2.45098042
1.32513797	2.47058821
1.32934856	2.45098042
1.32934856	2.45098042
1.33332169	2.45098042
1.33749962	2.45098042
1.34153008	2.45098042
1.34153008	2.45098042
1.34603572	2.45098042
1.34997606	2.45098042
1.34997606	2.45098042
1.35387540	2.47058821
1.35803699	2.43137264
1.36221492	2.45098042
1.36221492	2.45098042
1.36637640	2.45098042
1.37050521	2.45098042
1.37432265	2.45098042
1.37432265	2.45098042
1.37834501	2.45098042
1.38249016	2.47058821
1.38684011	2.45098042
1.38684011	2.45098042
1.39061654	2.47058821
1.39480269	2.47058821
1.39480269	2.45098042
1.39923453	2.45098042
1.40293729	2.45098042
1.40709066	2.43137264
1.40709066	2.45098042
1.41172731	2.45098042
1.41702759	2.47058821
1.41979647	2.45098042
1.41979647	2.47058821
1.42381871	2.45098042
1.42796385	2.47058821
1.43203533	2.47058821
1.43203533	2.47058821
1.43582821	2.45098042
1.43999791	2.45098042
1.44401205	2.47058821
1.44868147	2.45098042
1.45245802	2.45098042
1.45245802	2.45098042
1.45642292	2.45098042
1.46027315	2.47058821
1.46439373	2.45098042
1.46439373	2.45098042
1.46875191	2.45098042
1.47263491	2.45098042
1.47670627	2.45098042
1.47670627	2.43137264
1.48114634	2.45098042
1.48516870	2.47058821
1.48900247	2.47058821
1.49304116	2.45098042
1.49753034	2.47058821
1.49753034	2.45098042
1.50143790	2.47058821
1.50559127	2.45098042
1.50954807	2.45098042
1.50954807	2.45098042
1.51364398	2.45098042
1.51770723	2.47058821
1.52179503	2.45098042
1.52179503	2.43137264
1.52592385	2.45098042
1.53173196	2.45098042
1.53435338	2.45098042
1.53826916	2.45098042
1.54250443	2.47058821
1.54250443	2.45098042
1.54662502	2.45098042
1.55058992	2.45098042
1.55458760	2.45098042
1.55458760	2.45098042
1.55876553	2.47058821
1.56273866	2.45098042
1.56712139	2.45098042
1.56712139	2.45098042
1.57091427	2.45098042
1.57502663	2.45098042
1.57931924	2.47058821
1.58330882	2.43137264
1.58745396	2.45098042
1.58745396	2.45098042
1.59185302	2.47058821
1.59574425	2.45098042
1.59994674	2.45098042
1.59994674	2.45098042
1.60373962	2.47058821
1.60781932	2.45098042
1.61218560	2.45098042
1.61218560	2.45098042
1.61616695	2.45098042
1.62009084	2.45098042
1.62421143	2.45098042
1.62826645	2.47058821
1.63237071	2.45098042
1.63237071	2.47058821
1.63641751	2.47058821
1.64052176	2.47058821
1.64469969	2.47058821
1.64469969	2.43137264
1.64873016	2.47058821
1.65291619	2.47058821
1.65704501	2.47058821
1.65704501	2.47058821
1.66135395	2.47058821
1.66594148	2.45098042
1.67078292	2.45098042
1.67360103	2.47058821
1.67763972	2.47058821
1.67763972	2.47058821
1.68149817	2.47058821
1.68592179	2.49019599
1.68986213	2.47058821
1.68986213	2.47058821
1.69390082	2.47058821
1.69818521	2.49019599
1.70228946	2.47058821
1.70228946	2.47058821
1.70621336	2.47058821
1.71030116	2.47058821
1.71458554	2.49019599
1.71865702	2.45098042
1.72261381	2.47058821
1.72261381	2.47058821
1.72667694	2.47058821
1.73080575	2.45098042
1.73491001	2.47058821
1.73491001	2.47058821
1.73889947	2.47058821
1.74297905	2.47058821
1.74712420	2.47058821
1.74712420	2.45098042
1.75149870	2.47058821
1.75538170	2.45098042
1.75942039	2.47058821
1.75942039	2.45098042
1.76336074	2.45098042
1.76762056	2.43137264
1.76762056	2.47058821
1.77178216	2.45098042
1.77578807	2.45098042
1.78012156	2.45098042
1.78012156	2.45098042
1.78433228	2.47058821
1.78878057	2.47058821
1.79295027	2.47058821
1.79295027	2.45098042
1.79738212	2.45098042
1.80058527	2.45098042
1.80460751	2.45098042
1.80460751	2.45098042
1.80862153	2.45098042
1.81298792	2.45098042
1.81298792	2.45098042
1.81669068	2.45098042
1.82087684	2.45098042
1.82506287	2.45098042
1.82506287	2.45098042
1.82899511	2.45098042
1.83308291	2.47058821
1.83726084	2.45098042
1.83726084	2.43137264
1.84125030	2.45098042
1.84819710	2.45098042
1.84958160	2.45098042
1.84958160	2.45098042
1.85371852	2.43137264
1.85762608	2.45098042
1.85762608	2.45098042
1.86178768	2.45098042
1.86587548	2.45098042
1.87091351	2.45098042
1.87091351	2.45098042
1.87428045	2.47058821
1.87837648	2.45098042
1.88213658	2.45098042
1.88213658	2.45098042
1.88635540	2.47058821
1.89041054	2.45098042
1.89448190	2.45098042
1.89448190	2.45098042
1.89865983	2.47058821
1.90283775	2.45098042
1.90283775	2.45098042
1.90679455	2.47058821
1.91106248	2.45098042
1.91543710	2.45098042
1.91543710	2.45098042
1.91920543	2.47058821
1.92343247	2.45098042
1.92734003	2.45098042
1.92734003	2.45098042
1.93172276	2.45098042
1.93555665	2.47058821
1.93965256	2.45098042
1.93965256	2.45098042
1.94363391	2.45098042
1.94796753	2.45098042
1.95197332	2.45098042
1.95593834	2.47058821
1.96000159	2.45098042
1.96000159	2.45098042
1.96424496	2.47058821
1.96831644	2.47058821
1.97261727	2.47058821
1.97261727	2.45098042
1.97650838	2.45098042
1.98060441	2.45098042
1.98471677	2.47058821
1.98471677	2.45098042
1.98882103	2.45098042
1.99279416	2.47058821
1.99707854	2.47058821
2.00187087	2.45098042
2.00536060	2.47058821
2.00536060	2.45098042
2.00939107	2.47058821
2.01328230	2.47058821
2.01762414	2.47058821
2.01762414	2.47058821
2.02164626	2.45098042
2.02558661	2.47058821
2.02978921	2.45098042
2.02978921	2.47058821
2.03414726	2.47058821
2.03812861	2.47058821
2.04214263	2.45098042
2.04614854	2.47058821
2.05031824	2.45098042
2.05031824	2.45098042
2.05434060	2.47058821
2.05829740	2.47058821
2.06263900	2.47058821
2.06263900	2.47058821
2.06675959	2.45098042
2.07066727	2.47058821
2.07468963	2.47058821
2.07468963	2.49019599
2.07885098	2.45098042
2.08297157	2.45098042
2.08716607	2.45098042
2.09122109	2.47058821
2.09527612	2.45098042
2.09527612	2.45098042
2.09955215	2.45098042
2.10390210	2.47058821
2.10773611	2.47058821
2.10773611	2.45098042
2.11184025	2.47058821
2.11596084	2.47058821
2.11995864	2.47058821
2.11995864	2.47058821
2.12401366	2.45098042
2.12811780	2.47058821
2.13215637	2.47058821
2.13626885	2.45098042
2.14036489	2.45098042
2.14036489	2.47058821
2.14439535	2.47058821
2.14853215	2.45098042
2.15266919	2.47058821
2.15266919	2.47058821
2.15677333	2.47058821
2.16100049	2.45098042
2.16566992	2.47058821
2.16566992	2.47058821
2.16974950	2.45098042
2.17320657	2.47058821
2.17744184	2.47058821
2.18131661	2.47058821
2.18537974	2.45098042
2.18537974	2.45098042
2.18973804	2.47058821
2.19358015	2.47058821
2.19763517	2.47058821
2.19763517	2.45098042
2.20185399	2.45098042
2.20591712	2.47058821
2.20993137	2.47058821
2.20993137	2.47058821
2.21442866	2.45098042
2.21850014	2.47058821
2.22257161	2.45098042
2.22257161	2.49019599
2.22681499	2.45098042
2.23114848	2.47058821
2.23114848	2.47058821
2.23529363	2.47058821
2.23887348	2.47058821
2.24276471	2.47058821
2.24276471	2.45098042
2.24677062	2.45098042
2.25096488	2.47058821
2.25499535	2.47058821
2.25499535	2.45098042
2.25900960	2.47058821
2.26312184	2.47058821
2.26734090	2.45098042
2.26734090	2.45098042
2.27151060	2.47058821
2.27550006	2.45098042
2.27550006	2.43137264
2.27967787	2.47058821
2.28384757	2.45098042
2.28802562	2.47058821
2.28802562	2.47058821
2.29211330	2.45098042
2.29611111	2.47058821
2.30032182	2.47058821
2.30032182	2.47058821
2.30448341	2.45098042
2.30832529	2.45098042
2.31240511	2.45098042
2.31240511	2.47058821
2.31643534	2.47058821
2.32054782	2.47058821
2.32054782	2.45098042
2.32461929	2.47058821
2.32864165	2.45098042
2.33311439	2.47058821
2.33311439	2.45098042
2.33692360	2.45098042
2.34108520	2.47058821
2.34540248	2.47058821
2.34540248	2.45098042
2.34994078	2.47058821
2.35358620	2.47058821
2.35763311	2.45098042
2.35763311	2.49019599
2.36170435	2.47058821
2.36594796	2.47058821
2.36594796	2.45098042
2.36999464	2.47058821
2.37462330	2.47058821
2.37812948	2.47058821
2.37812948	2.47058821
2.38214350	2.47058821
2.38615751	2.47058821
2.39033556	2.47058821
2.39033556	2.47058821
2.39420199	2.47058821
2.39841270	2.47058821
2.40272188	2.47058821
2.40272188	2.47058821
2.40654755	2.47058821
2.41061878	2.47058821
2.41500163	2.47058821
2.41929412	2.47058821
2.42333293	2.47058821
2.42333293	2.45098042
2.42723227	2.47058821
2.43135285	2.47058821
2.43575191	2.47058821
2.43575191	2.49019599
2.43946290	2.47058821
2.44346070	2.45098042
2.44762206	2.47058821
2.44762206	2.47058821
2.45189834	2.47058821
2.45594525	2.47058821
2.45992661	2.49019599
2.46386695	2.47058821
2.46817589	2.49019599
2.46817589	2.47058821
2.47224736	2.47058821
2.47632694	2.45098042
2.48047209	2.47058821
2.48047209	2.47058821
2.48483849	2.47058821
2.48877048	2.45098042
2.49267817	2.47058821
2.49267817	2.47058821
2.49680686	2.47058821
2.50145173	2.47058821
2.50552320	2.47058821
2.50948000	2.47058821
2.51310086	2.47058821
2.51310086	2.47058821
2.51722145	2.47058821
2.52130103	2.47058821
2.52533960	2.47058821
2.52533960	2.47058821
2.52937007	2.49019599
2.53360534	2.45098042
2.53782415	2.47058821
2.53782415	2.47058821
2.54173183	2.47058821
2.54591799	2.45098042
2.55139017	2.45098042
2.55431485	2.47058821
2.55835342	2.47058821
2.55835342	2.45098042
2.56243300	2.45098042
2.56682396	2.45098042
2.57197666	2.47058821
2.57197666	2.45098042
2.57532716	2.45098042
2.57909560	2.45098042
2.58278203	2.47058821
2.58278203	2.49019599
2.58682871	2.47058821
2.59159660	2.47058821
2.59504533	2.47058821
2.59911680	2.47058821
2.60314727	2.47058821
2.60314727	2.47058821
2.60733342	2.47058821
2.61138844	2.47058821
2.61596775	2.47058821
2.61596775	2.47058821
2.61988354	2.49019599
2.62388945	2.45098042
2.62793636	2.47058821
2.62793636	2.47058821
2.63211417	2.47058821
2.63626742	2.49019599
2.64010143	2.47058821
2.64418912	2.47058821
2.64832616	2.47058821
2.64832616	2.47058821
2.65245485	2.45098042
2.65644431	2.45098042
2.66050768	2.47058821
2.66050768	2.45098042
2.66453815	2.47058821
2.66933036	2.47058821
2.67297578	2.47058821
2.67297578	2.47058821
2.67693257	2.47058821
2.68108606	2.47058821
2.68605852	2.47058821
2.69018722	2.49019599
2.69359517	2.47058821
2.69359517	2.47058821
2.69747806	2.47058821
2.70157409	2.47058821
2.70603061	2.45098042
2.70603061	2.47058821
2.70982337	2.47058821
2.71386218	2.47058821
2.71792531	2.47058821
2.71792531	2.47058821
2.72196412	2.47058821
2.72615838	2.47058821
2.73042631	2.47058821
2.73042631	2.45098042
2.73464537	2.47058821
2.73856926	2.47058821
2.73856926	2.47058821
2.74261618	2.49019599
2.74676943	2.47058821
2.75083256	2.47058821
2.75083256	2.47058821
2.75504327	2.47058821
2.75879526	2.47058821
2.76295686	2.47058821
2.76295686	2.47058821
2.76697087	2.49019599
2.77249217	2.47058821
2.77540040	2.45098042
2.77540040	2.47058821
2.77942276	2.49019599
2.78335500	2.45098042
2.78335500	2.47058821
2.78763938	2.45098042
2.79158783	2.47058821
2.79583955	2.49019599
2.79583955	2.49019599
2.80010748	2.45098042
2.80643177	2.47058821
2.80882382	2.47058821
2.80882382	2.47058821
2.81272316	2.49019599
2.81753182	2.47058821
2.82126737	2.47058821
2.82126737	2.45098042
2.82496214	2.49019599
2.82855844	2.47058821
2.82855844	2.47058821
2.83254790	2.47058821
2.83697152	2.47058821
2.84090376	2.45098042
2.84090376	2.47058821
2.84481120	2.47058821
2.84888268	2.47058821
2.85327363	2.47058821
2.85327363	2.47058821
2.85713196	2.47058821
2.86139178	2.49019599
2.86564350	2.49019599
2.86564350	2.47058821
2.87037039	2.47058821
2.87593269	2.47058821
2.87593269	2.47058821
2.87809539	2.47058821
2.88188004	2.47058821
2.88584495	2.47058821
2.88584495	2.49019599
2.88988376	2.49019599
2.89398789	2.45098042
2.89809203	2.47058821
2.89809203	2.49019599
2.90234375	2.47058821
2.90636587	2.47058821
2.91062570	2.47058821
2.91062570	2.47058821
2.91445971	2.49019599
2.92063642	2.47058821
2.92282367	2.47058821
2.92685413	2.47058821
2.93098283	2.47058821
2.93098283	2.49019599
2.93543124	2.47058821
2.93915844	2.47058821
2.94314814	2.47058821
2.94314814	2.49019599
2.94719481	2.47058821
2.95136452	2.47058821
2.95544434	2.47058821
2.95544434	2.45098042
2.95950747	2.47058821
2.96355438	2.47058821
2.96785522	2.45098042
2.97196746	2.49019599
2.97598982	2.45098042
2.97598982	2.47058821
2.98008585	2.47058821
2.98433733	2.47058821
2.98858094	2.47058821
2.98858094	2.47058821
2.99255395	2.47058821
2.99674821	2.47058821
3.00111461	2.47058821
3.00111461	2.47058821
3.00506306	2.47058821
3.00901985	2.47058821
3.01291919	2.45098042
3.01699901	2.47058821
3.02107024	2.47058821
3.02107024	2.49019599
3.02515006	2.45098042
3.02927876	2.45098042
3.03339100	2.47058821
3.03339100	2.47058821
3.03742146	2.47058821
3.04151750	2.47058821
3.04577732	2.47058821
3.04577732	2.47058821
3.04973412	2.47058821
3.05433798	2.47058821
3.05799985	2.45098042
3.06217790	2.49019599
3.06611824	2.47058821
3.06611824	2.47058821
3.07080388	2.47058821
3.07449865	2.49019599
3.07847166	2.47058821
3.07847166	2.49019599
3.08243656	2.47058821
3.08659005	2.47058821
3.09070230	2.47058821
3.09070230	2.47058821
3.09469175	2.47058821
3.09891891	2.47058821
3.10526776	2.47058821
3.10719275	2.47058821
3.11125612	2.47058821
3.11125612	2.47058821
3.11521292	2.47058821
3.11957908	2.47058821
3.12363410	2.47058821
3.12363410	2.47058821
3.12757444	2.47058821
3.13166237	2.47058821
3.13606143	2.47058821
3.13606143	2.47058821
3.13982153	2.47058821
3.14391756	2.45098042
3.14793992	2.45098042
3.15219140	2.47058821
3.15664792	2.47058821
3.15664792	2.50980401
3.16024423	2.47058821
3.16452861	2.47058821
3.16845250	2.47058821
3.16845250	2.47058821
3.17260599	2.47058821
3.17674303	2.47058821
3.18089628	2.47058821
3.18089628	2.47058821
3.18539357	2.47058821
3.18908000	2.47058821
